timestamp,open,high,low,close,volume
2025-11-18 02:20:00,131.11,132.95,131.08,132.68,56774.393
2025-11-18 02:25:00,132.69,133.42,132.69,133.28,25013.891
2025-11-18 02:30:00,133.29,134.67,133.13,134.01,77523.144
2025-11-18 02:35:00,134.0,134.17,133.04,133.36,38933.589
2025-11-18 02:40:00,133.36,134.12,133.34,133.94,20776.751
2025-11-18 02:45:00,133.95,134.49,133.53,133.58,34727.546
2025-11-18 02:50:00,133.58,133.64,132.91,133.01,20783.689
2025-11-18 02:55:00,133.02,133.02,131.89,132.4,35017.006
2025-11-18 03:00:00,132.39,132.42,131.4,132.1,62305.17
2025-11-18 03:05:00,132.1,133.15,132.02,132.5,39757.398
2025-11-18 03:10:00,132.49,132.73,132.34,132.6,22289.6
2025-11-18 03:15:00,132.6,133.32,132.46,133.1,30987.501
2025-11-18 03:20:00,133.11,133.34,132.71,132.97,23315.292
2025-11-18 03:25:00,132.97,133.04,132.24,132.25,21202.549
2025-11-18 03:30:00,132.26,133.07,131.73,132.14,43216.236
2025-11-18 03:35:00,132.14,134.27,132.12,134.15,52121.84
2025-11-18 03:40:00,134.15,134.53,133.75,134.34,35107.238
2025-11-18 03:45:00,134.35,135.23,134.35,134.61,62523.677
2025-11-18 03:50:00,134.6,134.98,134.48,134.48,25019.19
2025-11-18 03:55:00,134.49,134.65,134.31,134.51,15805.435
2025-11-18 04:00:00,134.52,134.8,134.01,134.01,19237.546
2025-11-18 04:05:00,134.0,134.23,133.45,133.74,32930.57
2025-11-18 04:10:00,133.74,133.74,133.2,133.25,17082.127
2025-11-18 04:15:00,133.26,133.54,132.77,133.02,24178.826
2025-11-18 04:20:00,133.02,133.74,132.8,133.42,14676.218
2025-11-18 04:25:00,133.42,133.69,132.52,132.72,42963.499
2025-11-18 04:30:00,132.72,133.59,132.7,133.49,24663.528
2025-11-18 04:35:00,133.49,134.09,133.47,133.79,18286.677
2025-11-18 04:40:00,133.8,134.02,133.35,133.38,11554.429
2025-11-18 04:45:00,133.38,134.47,132.92,134.22,51638.011
2025-11-18 04:50:00,134.23,134.73,134.0,134.45,23719.923
2025-11-18 04:55:00,134.46,136.11,134.28,135.53,72354.899
2025-11-18 05:00:00,135.54,135.67,134.92,135.38,28665.728
2025-11-18 05:05:00,135.39,135.99,135.17,135.55,43891.056
2025-11-18 05:10:00,135.54,136.12,135.49,135.87,24942.726
2025-11-18 05:15:00,135.88,136.22,135.71,136.09,34686.078
2025-11-18 05:20:00,136.1,136.38,135.91,136.09,30923.113
2025-11-18 05:25:00,136.09,136.17,135.62,135.88,19506.156
2025-11-18 05:30:00,135.89,136.14,135.54,136.11,17349.063
2025-11-18 05:35:00,136.11,136.47,135.71,135.85,18951.593
2025-11-18 05:40:00,135.85,136.15,135.66,136.15,16456.699
2025-11-18 05:45:00,136.14,136.78,136.03,136.37,26487.151
2025-11-18 05:50:00,136.37,136.43,135.48,135.54,17603.85
2025-11-18 05:55:00,135.54,136.11,135.5,135.95,20794.465
2025-11-18 06:00:00,135.95,135.99,135.47,135.6,19146.869
2025-11-18 06:05:00,135.59,136.33,135.54,136.28,63899.175
2025-11-18 06:10:00,136.27,137.17,136.12,136.99,207157.297
2025-11-18 06:15:00,136.99,137.0,136.46,136.75,21847.045
