timestamp,open,high,low,close,volume
2025-11-18 02:05:00,3003.45,3019.99,2997.88,3016.55,2689.5195
2025-11-18 02:10:00,3016.54,3017.89,3005.5,3008.79,1592.1633
2025-11-18 02:15:00,3008.78,3010.73,2978.17,2990.19,6523.1177
2025-11-18 02:20:00,2990.18,3027.23,2989.87,3019.1,5857.4239
2025-11-18 02:25:00,3019.16,3038.8,3017.07,3037.2,3103.9968
2025-11-18 02:30:00,3037.21,3045.04,3032.91,3033.77,4313.5188
2025-11-18 02:35:00,3033.78,3035.86,3017.98,3026.05,3984.606
2025-11-18 02:40:00,3026.04,3033.26,3025.11,3028.64,2725.3946
2025-11-18 02:45:00,3028.64,3044.67,3026.4,3030.12,4845.6071
2025-11-18 02:50:00,3030.13,3030.33,3008.18,3010.0,3463.6066
2025-11-18 02:55:00,3010.0,3010.14,2978.7,2985.5,5531.6852
2025-11-18 03:00:00,2985.5,2988.69,2946.56,2961.28,25531.9889
2025-11-18 03:05:00,2961.28,2976.21,2957.96,2971.06,4226.6612
2025-11-18 03:10:00,2971.05,2978.46,2968.86,2974.27,3387.2192
2025-11-18 03:15:00,2974.28,2983.07,2970.0,2980.08,3810.7646
2025-11-18 03:20:00,2980.08,2985.92,2976.66,2982.49,3023.9439
2025-11-18 03:25:00,2982.49,2984.07,2965.61,2965.61,3420.4173
2025-11-18 03:30:00,2965.61,2983.41,2953.34,2959.99,8088.8154
2025-11-18 03:35:00,2960.0,3012.97,2958.85,3011.05,9028.4377
2025-11-18 03:40:00,3011.05,3026.14,3009.23,3015.24,5103.8042
2025-11-18 03:45:00,3015.25,3025.36,3012.07,3018.14,3766.3822
2025-11-18 03:50:00,3018.06,3027.1,3016.03,3021.02,2315.111
2025-11-18 03:55:00,3021.02,3027.94,3017.55,3023.97,1735.3165
2025-11-18 04:00:00,3023.97,3025.18,3013.76,3014.21,2245.0797
2025-11-18 04:05:00,3014.22,3017.29,2996.69,3002.51,4240.0093
2025-11-18 04:10:00,3002.52,3003.77,2994.65,2995.41,1782.676
2025-11-18 04:15:00,2995.41,3000.25,2986.95,2992.13,2360.6488
2025-11-18 04:20:00,2992.14,3001.95,2983.64,2987.09,3477.977
2025-11-18 04:25:00,2987.09,2993.4,2978.1,2978.14,3881.9026
2025-11-18 04:30:00,2978.15,2993.0,2977.22,2990.0,2845.1326
2025-11-18 04:35:00,2990.0,2996.66,2984.0,2987.87,3878.6433
2025-11-18 04:40:00,2987.87,2990.5,2975.29,2975.29,4593.0626
2025-11-18 04:45:00,2975.29,2990.39,2958.08,2984.8,9620.8065
2025-11-18 04:50:00,2984.8,2993.5,2968.28,2982.45,5173.4521
2025-11-18 04:55:00,2982.46,3010.49,2978.39,3005.88,8694.7234
2025-11-18 05:00:00,3005.88,3006.47,2984.09,2998.36,3068.4822
2025-11-18 05:05:00,2998.35,3012.75,2996.0,3002.48,2555.0754
2025-11-18 05:10:00,3002.49,3017.0,3001.74,3014.35,2864.7029
2025-11-18 05:15:00,3014.35,3020.0,3012.07,3017.83,1861.1236
2025-11-18 05:20:00,3017.84,3023.84,3016.85,3019.77,4091.679
2025-11-18 05:25:00,3019.76,3020.86,3009.61,3014.19,1055.9079
2025-11-18 05:30:00,3014.19,3021.0,3014.19,3018.87,1759.3541
2025-11-18 05:35:00,3018.87,3021.77,3003.76,3008.89,1858.2971
2025-11-18 05:40:00,3008.89,3010.08,3002.3,3006.07,1177.386
2025-11-18 05:45:00,3006.09,3020.04,3005.87,3019.07,1753.1812
2025-11-18 05:50:00,3019.07,3023.0,3007.84,3008.3,1544.1935
2025-11-18 05:55:00,3008.29,3015.97,3006.5,3012.13,1295.0517
2025-11-18 06:00:00,3012.14,3012.82,3000.34,3002.54,2679.2692
2025-11-18 06:05:00,3002.55,3007.94,2997.47,3007.22,1951.5128
2025-11-18 06:10:00,3007.22,3014.32,3003.78,3013.87,2523.2707
2025-11-18 06:15:00,3013.88,3015.48,3009.11,3015.21,1626.6108
2025-11-18 06:20:00,3015.21,3015.21,3006.39,3007.44,1813.2601
2025-11-18 06:25:00,3007.43,3007.58,3000.31,3004.76,1228.6571
2025-11-18 06:30:00,3004.76,3005.5,2986.15,2991.64,6360.291
2025-11-18 06:35:00,2991.63,2991.63,2979.25,2983.54,5016.1885
2025-11-18 06:40:00,2983.54,2987.0,2973.53,2976.79,2385.3102
2025-11-18 06:45:00,2976.78,2986.99,2976.59,2982.7,2147.3566
2025-11-18 06:50:00,2982.71,2988.71,2977.01,2988.15,2647.5534
2025-11-18 06:55:00,2988.15,3001.3,2988.0,2989.76,3542.15
2025-11-18 07:00:00,2989.76,2990.0,2977.33,2979.73,2077.5413
2025-11-18 07:05:00,2979.73,3002.5,2979.73,3000.5,3621.0609
2025-11-18 07:10:00,3000.5,3005.5,2996.34,2997.85,1373.6575
2025-11-18 07:15:00,2997.85,2999.22,2987.51,2989.24,2479.587
2025-11-18 07:20:00,2989.25,3000.66,2988.25,2999.99,1814.1554
2025-11-18 07:25:00,3000.0,3013.9,3000.0,3009.98,3495.0765
2025-11-18 07:30:00,3009.98,3020.63,3004.56,3019.28,2926.874
2025-11-18 07:35:00,3019.27,3031.86,3019.24,3030.4,4023.6598
2025-11-18 07:40:00,3030.41,3034.5,3023.92,3025.99,2469.9371
2025-11-18 07:45:00,3026.0,3030.67,3025.26,3028.17,1609.9172
2025-11-18 07:50:00,3028.16,3029.32,3024.36,3026.24,1528.9769
2025-11-18 07:55:00,3026.25,3029.42,3024.09,3024.44,1879.008
2025-11-18 08:00:00,3024.44,3038.99,3024.44,3038.27,3245.5982
2025-11-18 08:05:00,3038.28,3044.93,3028.95,3035.02,4020.6105
2025-11-18 08:10:00,3035.02,3040.0,3031.6,3032.99,3644.8749
2025-11-18 08:15:00,3032.98,3043.99,3029.33,3038.84,2468.107
2025-11-18 08:20:00,3038.83,3038.83,3027.5,3032.57,2917.59
2025-11-18 08:25:00,3032.57,3038.67,3028.83,3034.05,2074.1303
2025-11-18 08:30:00,3034.05,3048.41,3032.16,3048.01,2877.4863
2025-11-18 08:35:00,3048.01,3066.63,3047.71,3063.94,8310.5955
2025-11-18 08:40:00,3063.94,3068.0,3056.41,3058.22,3635.3799
2025-11-18 08:45:00,3058.22,3062.85,3055.8,3060.73,1919.9473
2025-11-18 08:50:00,3060.72,3063.03,3054.86,3061.59,2455.4742
2025-11-18 08:55:00,3061.59,3062.8,3058.69,3060.19,951.0566
2025-11-18 09:00:00,3060.19,3067.24,3053.98,3054.86,3145.8434
2025-11-18 09:05:00,3054.87,3056.35,3039.41,3046.55,2913.5123
2025-11-18 09:10:00,3046.54,3052.8,3042.06,3045.34,3223.8888
2025-11-18 09:15:00,3045.34,3055.74,3045.33,3053.31,1218.0451
2025-11-18 09:20:00,3053.3,3053.31,3038.32,3038.73,1519.7986
2025-11-18 09:25:00,3038.73,3039.12,3028.39,3031.57,2729.2534
2025-11-18 09:30:00,3031.57,3038.66,3030.88,3032.55,861.4593
2025-11-18 09:35:00,3032.56,3039.38,3032.26,3038.95,1738.654
2025-11-18 09:40:00,3038.95,3046.38,3035.84,3045.47,2230.1555
2025-11-18 09:45:00,3045.47,3054.69,3045.0,3053.27,2421.4102
2025-11-18 09:50:00,3053.27,3057.39,3052.59,3056.68,2318.9388
2025-11-18 09:55:00,3056.68,3063.91,3051.98,3060.5,3568.3354
2025-11-18 10:00:00,3060.5,3066.66,3059.24,3066.63,3871.782
2025-11-18 10:05:00,3066.64,3067.14,3055.38,3057.0,2961.2391
2025-11-18 10:10:00,3056.96,3061.86,3056.12,3059.28,2307.2198
2025-11-18 10:15:00,3059.28,3069.0,3057.89,3064.18,2912.9942
2025-11-18 10:20:00,3064.18,3064.59,3050.53,3053.1,1919.6182
2025-11-18 10:25:00,3053.1,3062.26,3052.74,3061.14,1535.3985
2025-11-18 10:30:00,3061.14,3072.21,3059.03,3066.62,2999.3467
2025-11-18 10:35:00,3066.62,3069.17,3062.41,3066.31,1263.3459
2025-11-18 10:40:00,3066.3,3067.51,3062.57,3065.05,1397.3713
2025-11-18 10:45:00,3065.05,3066.74,3059.68,3059.69,1460.561
2025-11-18 10:50:00,3059.68,3064.76,3053.84,3061.05,1393.8479
2025-11-18 10:55:00,3061.04,3067.99,3060.4,3066.15,1513.2291
2025-11-18 11:00:00,3066.15,3066.96,3060.32,3063.16,1482.1049
2025-11-18 11:05:00,3063.16,3064.4,3059.99,3062.3,1285.6061
2025-11-18 11:10:00,3062.3,3068.01,3057.75,3059.12,2086.9039
2025-11-18 11:15:00,3059.12,3059.91,3052.44,3055.65,2308.9656
2025-11-18 11:20:00,3055.66,3074.45,3055.44,3066.91,3205.8187
2025-11-18 11:25:00,3066.91,3067.36,3060.52,3063.32,2080.1666
2025-11-18 11:30:00,3063.33,3063.33,3055.88,3058.0,1363.5078
2025-11-18 11:35:00,3058.0,3069.39,3056.85,3064.87,2400.2477
2025-11-18 11:40:00,3064.87,3071.48,3064.87,3069.93,2660.3501
